Demand ID,Role Status,Region,Project Name,Project Type,Demand Received Date,Track,Location Shore,Primary Skill (Must have),Grade,Role Start Date,Role End Date,Number of FTE,Email,First Name,Last Name,Employment Details Hire Date,Work Region,Designation,Pay Grade,Competency,Onsite/ Offshore,Allocation Status,Skills,Employment ID
6253,Staffed,NA,Dalton and Sons,CEMS,4/16/2024,HCM,Offshore,Core HR & Payroll,T2,4/30/2025,3/23/2026,0.6,zoe79@example.net,Brandon,Johnson,9/17/2021,UK/EUROPE - UK,Consultant II,07-Grade 7,SCM,Offshore,On Project - Fulltime,"ORC,Talent",13099
2111,Staffed,EUK,Clark-Hampton,CEMS,5/21/2024,HCM,Onsite,"Core HR,Talent",G5,4/16/2025,10/30/2026,0.6,peter12@example.com,Jesse,Johnson,1/17/2022,NA,Associate Consultant,10-Grade 9,HCM,Onsite,On Project - Fulltime,SQL,95059
3003,Staffed,NA,Moran Inc,CEMS,12/21/2023,FIN,Offshore,Redwood HCM - Core HR and ORC,G5,1/7/2025,4/21/2026,0.8,angelareed@example.com,Michael,Williams,6/1/2020,CORPORATE,Consultant II,04-Grade 4,HCM,Onsite,Bench,PM,31321
9663,Open,EUK,"Perez, Joseph and Young",CEMS,2/5/2024,HCM,Onsite,Core HR & Payroll,G6,5/18/2025,8/14/2026,0.6,stephenfreeman@example.net,Andrew,Sullivan,11/6/2024,AMEA - KSA,Consultant II,T2-Programmer Trainee,AD,Offshore,On Project - Fulltime,"AP,AR",77719
2507,Staffed,AMEA,Wood-Kelly,CEMS,4/9/2024,HCM,Onsite,Redwood HCM - Core HR and ORC,G8,8/22/2025,1/18/2026,0.9,christinalynch@example.com,Olivia,Garcia,8/11/2022,CORPORATE,Associate Consultant,T2-Programmer Trainee,ERP Finance,Offshore,Freshers Training,"ORC,Talent",15338
4991,Open,NA,Rojas Group,Impl,6/11/2024,HCM,Offshore,Onboarding Journeys,G5,6/24/2025,1/22/2026,0.6,donald09@example.org,Kevin,Spence,4/24/2024,AMEA - KSA,Sr. Consultant II,09-Grade 9,ERP Finance,Onsite,On Project - Partial,"Core HR,ORC,Absence",74532
5529,Staffed,NA,Cruz-Butler,CEMS,8/2/2024,FIN,Offshore,Onboarding Journeys,G6,12/11/2025,5/27/2026,0.7,kdominguez@example.org,Linda,Meadows,11/16/2021,NA,Consultant II,10-Grade 9,HCM,Offshore,Bench,"Core HR,Talent",27709
6313,Open,EUK,Obrien PLC,CEMS,6/1/2024,FIN,Onsite,Core HR & Payroll,G8,12/10/2025,11/15/2026,0.5,etran@example.com,Patricia,Mills,12/2/2021,NA,Sr. Consultant II,07-Grade 7,HCM,Offshore,Bench,"AP,AR",12760
4219,Staffed,AMEA,Vincent-Thomas,Impl,10/5/2024,HCM,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G6,7/7/2025,2/25/2026,0.6,kdominguez@example.org,Linda,Meadows,11/16/2021,NA,Consultant II,10-Grade 9,HCM,Offshore,Bench,"Core HR,Talent",27709
6653,Staffed,NA,Johnson PLC,Impl,1/22/2024,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G10,1/18/2025,6/8/2026,0.5,pjacobson@example.org,Misty,Austin,9/20/2023,CORPORATE,Consultant I,07-Grade 7,ERP Finance,Onsite,Freshers Training,"AP,AR",93807
6237,Open,NA,Camacho and Sons,Impl,3/14/2024,FIN,Offshore,Redwood HCM - Core HR and ORC,G5,7/18/2025,7/1/2026,0.8,bharris@example.net,Ryan,Colon,5/30/2023,AMEA - KSA,Manager II - Projects,07-Grade 7,ERP Finance,Offshore,On Project - Partial,PM,50278
6384,Open,NA,Taylor-Gilbert,CEMS,11/8/2024,FIN,Offshore,"Core HR,Talent",G6,7/21/2025,1/30/2026,0.5,angelareed@example.com,Michael,Williams,6/1/2020,CORPORATE,Consultant II,04-Grade 4,HCM,Onsite,Bench,PM,31321
4065,Staffed,NA,Hall Group,CEMS,11/7/2024,FIN,Onsite,Core HR & Payroll,T2,9/27/2025,3/20/2026,0.6,heather04@example.net,Angela,Collins,5/1/2023,CORPORATE,Manager I - Delivery,09-Grade 9,HCM,Offshore,Freshers Training,SQL,86593
5756,Staffed,EUK,Leonard-Thomas,Impl,7/5/2024,HCM,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",T2,4/21/2025,4/22/2026,0.9,edward72@example.net,Morgan,Ward,9/15/2022,NA,Consultant II,10-Grade 9,PRGM,Onsite,Bench,"AP,AR",99280
6198,Open,NA,"Owens, Zavala and Lucero",CEMS,12/17/2023,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G6,4/20/2025,4/16/2026,0.9,caldwellbradley@example.com,Lisa,Morrison,1/29/2023,AMEA - KSA,Sr. Consultant II,10-Grade 9,AD,Offshore,Freshers Training,"Core HR,Talent",68139
1521,Staffed,AMEA,"Cook, Oconnell and Whitehead",CEMS,9/3/2024,HCM,Offshore,Redwood HCM - Core HR and ORC,G10,6/2/2025,6/15/2026,0.7,porterpeter@example.org,Steven,Ingram,5/2/2023,UK/EUROPE - UK,Consultant II,07-Grade 7,HCM,Offshore,On Project - Fulltime,SQL,62776
4858,Open,EUK,Rogers-Lee,Impl,11/16/2024,HCM,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G10,8/13/2025,4/23/2026,0.7,colleen11@example.net,Kara,Hardy,3/12/2020,CORPORATE,Consultant II,05-Grade 5,ERP Finance,Offshore,Bench,SQL,16766
8550,Open,NA,"Charles, Gray and Barr",CEMS,1/10/2024,HCM,Offshore,Core HR & Payroll,G8,5/23/2025,11/19/2026,1,reidcindy@example.com,Michael,Lawrence,3/12/2020,AMEA - KSA,Consultant I,T2-Programmer Trainee,HCM,Offshore,On Project - Fulltime,PM,48455
7535,Open,EUK,"Freeman, Williams and Green",Impl,9/8/2024,FIN,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",T2,3/16/2025,10/30/2026,0.6,umcintyre@example.net,Gary,Chapman,4/16/2022,NA,Manager I - Delivery,10-Grade 9,HCM,Onsite,On Project - Fulltime,"Core HR,ORC,Absence",64509
9540,Staffed,EUK,Lam-Harris,Impl,2/27/2024,FIN,Onsite,"Core HR,Talent",G5,12/24/2024,10/19/2026,0.8,jpowell@example.org,Ashley,Phillips,3/8/2024,UK/EUROPE - UK,Manager I - Delivery,T2-Programmer Trainee,ERP Finance,Offshore,On Project - Fulltime,"Core HR,ORC,Absence",10320
4954,Staffed,EUK,"Brown, Jones and Frye",CEMS,2/13/2024,HCM,Offshore,Core HR & Payroll,G6,12/25/2024,4/21/2026,0.5,reginald38@example.net,Anthony,Saunders,7/8/2020,CORPORATE,Consultant I,09-Grade 9,AD,Offshore,Bench,"Core HR,ORC,Absence",79651
3801,Staffed,EUK,Todd Group,Impl,7/31/2024,HCM,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G6,7/6/2025,3/29/2026,0.5,simmonsstephanie@example.com,Stacey,Moore,12/29/2021,UK/EUROPE - UK,Consultant II,04-Grade 4,ERP Finance,Offshore,On Project - Partial,"ORC,Talent",65142
6350,Open,AMEA,Berry Group,CEMS,2/12/2024,FIN,Onsite,Redwood HCM - Core HR and ORC,G6,3/14/2025,6/19/2026,1,darrenobrien@example.org,Amanda,Woods,8/25/2023,CORPORATE,Consultant I,09-Grade 9,SCM,Offshore,On Project - Fulltime,"ORC,Talent",11479
4768,Open,NA,"Miller, Garrett and Armstrong",CEMS,6/28/2024,FIN,Offshore,Core HR & Payroll,G8,4/1/2025,3/1/2026,1,mariatanner@example.org,Anthony,Summers,9/25/2021,NA,Consultant I,07-Grade 7,AD,Offshore,On Project - Fulltime,PM,86446
8106,Staffed,EUK,"Miller, Hancock and Collins",Impl,3/1/2024,HCM,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G6,11/20/2025,12/10/2026,0.6,pamela63@example.net,Charles,Baker,9/13/2022,AMEA - KSA,Associate Consultant,04-Grade 4,SCM,Onsite,Freshers Training,PM,13158
6558,Staffed,EUK,Garcia-Thomas,CEMS,2/3/2024,HCM,Offshore,Core HR & Payroll,T2,1/29/2025,3/27/2026,0.8,lhooper@example.net,Richard,Huerta,6/22/2022,CORPORATE,Manager II - Projects,05-Grade 5,AD,Onsite,Freshers Training,"AP,AR",47875
2029,Open,NA,Adams Ltd,CEMS,11/20/2024,FIN,Offshore,Onboarding Journeys,G5,5/8/2025,8/4/2026,0.6,amybrown@example.net,Jennifer,Hudson,9/26/2024,AMEA - KSA,Manager II - Projects,T2-Programmer Trainee,AD,Offshore,Bench,"AP,AR",79904
2841,Open,EUK,Finley Inc,CEMS,3/18/2024,FIN,Onsite,Onboarding Journeys,G5,1/20/2025,6/4/2026,0.5,vincentmartin@example.org,David,Cole,5/5/2024,UK/EUROPE - UK,Consultant I,09-Grade 9,PRGM,Onsite,On Project - Fulltime,"Core HR,Talent",77105
5748,Open,EUK,Jacobson-Rodriguez,CEMS,3/22/2024,FIN,Offshore,Core HR & Payroll,G8,8/7/2025,8/7/2026,0.7,jenniferrichards@example.org,Andrew,Lopez,5/2/2020,NA,Sr. Consultant II,04-Grade 4,SCM,Onsite,On Project - Partial,"Core HR,Talent",50608
2222,Open,NA,Edwards Ltd,CEMS,1/4/2024,HCM,Onsite,Core HR & Payroll,G5,2/2/2025,8/13/2026,0.7,johngray@example.com,Ashlee,Ferguson,6/8/2023,NA,Sr. Consultant II,10-Grade 9,HCM,Onsite,Freshers Training,"Core HR,ORC,Absence",51954
1142,Staffed,NA,Weber PLC,Impl,4/23/2024,HCM,Offshore,"Core HR,Talent",G8,5/3/2025,11/3/2026,0.6,michelle55@example.org,Vickie,Lopez,8/14/2023,NA,Manager I - Delivery,07-Grade 7,SCM,Onsite,On Project - Fulltime,"AP,AR",65749
3484,Open,AMEA,"Palmer, Thomas and Bryan",Impl,9/14/2024,FIN,Offshore,Core HR & Payroll,G6,2/13/2025,5/13/2026,0.7,angelareed@example.com,Michael,Williams,6/1/2020,CORPORATE,Consultant II,04-Grade 4,HCM,Onsite,Bench,PM,31321
5300,Staffed,NA,Wright LLC,Impl,11/23/2024,FIN,Offshore,Core HR & Payroll,T2,7/12/2025,2/9/2026,0.6,zalvarez@example.com,Kevin,Morgan,8/19/2024,AMEA - KSA,Consultant II,04-Grade 4,AD,Offshore,Bench,"AP,AR",75838
5460,Open,AMEA,Anderson-Mccann,Impl,7/11/2024,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",T2,7/30/2025,5/16/2026,1,lblair@example.org,Terri,Mccarthy,8/6/2020,NA,Consultant II,10-Grade 9,HCM,Onsite,On Project - Fulltime,SQL,47965
9775,Staffed,AMEA,Duffy PLC,CEMS,11/10/2024,HCM,Offshore,"Core HR,Talent",T2,4/26/2025,6/21/2026,0.9,brandonalexander@example.com,Kristen,Smith,3/19/2024,AMEA - KSA,Manager I - Delivery,10-Grade 9,ERP Finance,Onsite,Bench,SQL,13737
2003,Open,AMEA,Myers-Vargas,CEMS,1/18/2024,FIN,Onsite,Onboarding Journeys,G10,10/29/2025,6/8/2026,0.8,meverett@example.net,Rachel,Fisher,4/8/2021,NA,Consultant II,09-Grade 9,SCM,Onsite,Freshers Training,PM,59070
4177,Open,EUK,Phillips-Quinn,CEMS,4/6/2024,FIN,Offshore,Core HR & Payroll,G5,3/12/2025,7/7/2026,0.9,msmith@example.net,Riley,Lewis,11/12/2021,NA,Consultant II,04-Grade 4,SCM,Onsite,Freshers Training,"ORC,Talent",58557
9212,Staffed,AMEA,Martin-Bates,Impl,4/23/2024,FIN,Offshore,"Core HR,Talent",G10,3/21/2025,2/7/2026,0.5,shieldstyler@example.com,Shawn,Mclaughlin,2/2/2023,NA,Consultant II,09-Grade 9,AD,Onsite,Freshers Training,PM,12387
2037,Staffed,EUK,Mcgrath-Johnson,Impl,4/22/2024,HCM,Offshore,Redwood HCM - Core HR and ORC,G6,10/19/2025,7/12/2026,0.9,ihatfield@example.org,Samantha,Gomez,12/20/2019,AMEA - KSA,Consultant I,09-Grade 9,HCM,Onsite,Bench,"ORC,Talent",35241
9716,Open,NA,"Hartman, Rogers and Santos",Impl,9/4/2024,HCM,Offshore,Core HR & Payroll,G6,2/11/2025,4/10/2026,0.8,jasonalexander@example.com,James,Sanchez,11/18/2023,CORPORATE,Manager I - Delivery,10-Grade 9,AD,Onsite,Bench,"Core HR,ORC,Absence",16945
8696,Open,AMEA,Warren LLC,CEMS,7/13/2024,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G5,4/25/2025,2/21/2026,0.6,leejennifer@example.net,Jean,Harrison,1/17/2022,NA,Manager II - Projects,05-Grade 5,PRGM,Onsite,Bench,"ORC,Talent",12014
4748,Open,AMEA,"Lee, Alvarado and Mitchell",CEMS,11/3/2024,HCM,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G8,4/23/2025,12/28/2025,0.8,pricealexandria@example.com,Caroline,Bell,11/8/2022,NA,Manager I - Delivery,07-Grade 7,SCM,Onsite,On Project - Fulltime,PM,39965
8450,Staffed,EUK,Sanders-Jones,CEMS,5/27/2024,FIN,Offshore,Onboarding Journeys,G6,4/30/2025,5/8/2026,0.9,burnsrobert@example.org,Frank,Joseph,10/16/2021,CORPORATE,Consultant II,10-Grade 9,AD,Onsite,On Project - Partial,"Core HR,Talent",60261
6185,Staffed,EUK,Lowe LLC,CEMS,6/16/2024,FIN,Offshore,Core HR & Payroll,T2,9/22/2025,4/13/2026,0.6,davisandres@example.com,Richard,Davis,8/28/2023,NA,Associate Consultant,04-Grade 4,ERP Finance,Offshore,Bench,SQL,71364
6237,Open,EUK,Alvarado Ltd,CEMS,5/22/2024,HCM,Offshore,Redwood HCM - Core HR and ORC,G6,2/4/2025,2/14/2026,0.7,jasonalexander@example.com,James,Sanchez,11/18/2023,CORPORATE,Manager I - Delivery,10-Grade 9,AD,Onsite,Bench,"Core HR,ORC,Absence",16945
9164,Staffed,AMEA,West Group,Impl,8/15/2024,FIN,Onsite,Core HR & Payroll,G5,2/27/2025,4/21/2026,0.6,martinezjoseph@example.org,Stephen,Merritt,12/24/2021,AMEA - KSA,Consultant II,10-Grade 9,PRGM,Offshore,On Project - Fulltime,"Core HR,ORC,Absence",88246
7779,Staffed,AMEA,"Parker, Jenkins and Brennan",CEMS,3/8/2024,FIN,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G5,10/27/2025,8/17/2026,0.9,stephanieweaver@example.com,Jennifer,Vargas,10/13/2024,UK/EUROPE - UK,Consultant II,09-Grade 9,AD,Offshore,On Project - Fulltime,"Core HR,Talent",68692
4097,Open,EUK,Knox-Hart,Impl,11/15/2024,FIN,Offshore,"Core HR,Talent",G10,12/24/2024,3/4/2026,0.6,cschroeder@example.net,Bryan,Smith,8/11/2020,UK/EUROPE - UK,Manager I - Delivery,T2-Programmer Trainee,PRGM,Offshore,On Project - Partial,"Core HR,ORC,Absence",35953
8521,Staffed,AMEA,Garcia PLC,Impl,2/7/2024,FIN,Offshore,"Core HR,Talent",T2,12/25/2024,6/27/2026,0.7,gilmoredavid@example.org,Ethan,Burke,5/13/2023,UK/EUROPE - UK,Consultant II,05-Grade 5,HCM,Onsite,Bench,SQL,73697
3045,Staffed,AMEA,Sanders Group,Impl,12/4/2024,FIN,Offshore,"Core HR,Talent",G8,11/21/2025,5/17/2026,0.9,reynoldsaustin@example.org,Samantha,Kim,10/16/2021,NA,Manager II - Projects,04-Grade 4,AD,Offshore,Freshers Training,"ORC,Talent",81230
8530,Staffed,EUK,Swanson and Sons,Impl,7/27/2024,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G8,2/26/2025,11/4/2026,0.5,hhall@example.net,Annette,Dawson,1/5/2024,AMEA - KSA,Associate Consultant,04-Grade 4,AD,Onsite,On Project - Fulltime,"Core HR,Talent",11027
2116,Staffed,AMEA,Lambert-Owen,Impl,1/9/2024,HCM,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",T2,4/1/2025,7/19/2026,0.7,alecgardner@example.com,Ryan,Thompson,3/4/2023,CORPORATE,Sr. Consultant II,10-Grade 9,HCM,Onsite,Bench,"AP,AR",13800
7335,Staffed,AMEA,"York, Silva and Newton",Impl,1/24/2024,HCM,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",T2,10/12/2025,6/12/2026,0.7,reidcindy@example.com,Michael,Lawrence,3/12/2020,AMEA - KSA,Consultant I,T2-Programmer Trainee,HCM,Offshore,On Project - Fulltime,PM,48455
6385,Open,AMEA,Young Ltd,Impl,4/11/2024,FIN,Offshore,"Core HR,Talent",G6,9/26/2025,7/3/2026,0.6,cassandrathompson@example.net,Megan,Cline,9/9/2024,AMEA - KSA,Sr. Consultant II,07-Grade 7,SCM,Onsite,On Project - Fulltime,"Core HR,ORC,Absence",47743
8091,Open,EUK,"Williams, Romero and Robinson",CEMS,5/3/2024,FIN,Onsite,Onboarding Journeys,G6,12/3/2025,11/23/2026,0.6,mrodriguez@example.com,Robert,Dawson,11/29/2022,UK/EUROPE - UK,Sr. Consultant II,07-Grade 7,SCM,Onsite,On Project - Partial,PM,22857
7933,Open,EUK,Ross LLC,Impl,10/2/2024,FIN,Offshore,Core HR & Payroll,G10,2/6/2025,5/12/2026,0.7,eroth@example.com,George,Sawyer,11/15/2021,NA,Manager II - Projects,04-Grade 4,PRGM,Offshore,Bench,"Core HR,Talent",99131
2581,Staffed,AMEA,Simon-Jensen,Impl,9/1/2024,HCM,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G6,10/27/2025,1/21/2026,0.5,mary57@example.com,Wendy,Walker,4/14/2021,AMEA - KSA,Consultant I,09-Grade 9,AD,Offshore,Freshers Training,"Core HR,ORC,Absence",83049
3661,Open,NA,"Anderson, Merritt and Moore",CEMS,1/29/2024,HCM,Onsite,Onboarding Journeys,G10,12/13/2025,8/11/2026,0.9,achavez@example.com,Thomas,Herman,11/6/2020,AMEA - KSA,Sr. Consultant II,T2-Programmer Trainee,ERP Finance,Offshore,Bench,"Core HR,ORC,Absence",34758
2080,Staffed,NA,"Wright, Casey and Arias",CEMS,3/15/2024,HCM,Offshore,Core HR & Payroll,G8,3/19/2025,4/28/2026,0.6,shieldstyler@example.com,Shawn,Mclaughlin,2/2/2023,NA,Consultant II,09-Grade 9,AD,Onsite,Freshers Training,PM,12387
8547,Open,EUK,Walker-Richardson,Impl,6/24/2024,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G10,9/22/2025,8/19/2026,0.8,michelle25@example.com,Allison,Wright,12/17/2022,UK/EUROPE - UK,Associate Consultant,T2-Programmer Trainee,ERP Finance,Offshore,On Project - Fulltime,"AP,AR",71120
4038,Staffed,AMEA,"Jenkins, Miller and Fisher",CEMS,8/1/2024,HCM,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G5,3/2/2025,11/21/2026,0.7,kdominguez@example.org,Linda,Meadows,11/16/2021,NA,Consultant II,10-Grade 9,HCM,Offshore,Bench,"Core HR,Talent",27709
9425,Staffed,NA,"Fox, Thomas and Cook",CEMS,7/3/2024,HCM,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G6,1/10/2025,8/25/2026,0.5,johngray@example.com,Ashlee,Ferguson,6/8/2023,NA,Sr. Consultant II,10-Grade 9,HCM,Onsite,Freshers Training,"Core HR,ORC,Absence",51954
1431,Staffed,NA,Carter and Sons,CEMS,8/23/2024,HCM,Offshore,Onboarding Journeys,G8,4/14/2025,1/27/2026,0.7,hayesdawn@example.org,Lisa,Dillon,7/6/2020,AMEA - KSA,Consultant I,09-Grade 9,SCM,Offshore,Freshers Training,SQL,93337
3239,Open,NA,Deleon-Luna,Impl,10/10/2024,HCM,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G8,10/31/2025,3/12/2026,0.6,mackcarlos@example.org,Rachel,Arroyo,6/8/2023,AMEA - KSA,Associate Consultant,T2-Programmer Trainee,HCM,Offshore,Bench,"Core HR,ORC,Absence",57385
8045,Staffed,NA,Harris Inc,CEMS,8/5/2024,FIN,Onsite,Redwood HCM - Core HR and ORC,G8,8/6/2025,10/29/2026,0.9,sramirez@example.net,John,Williams,5/16/2023,UK/EUROPE - UK,Associate Consultant,09-Grade 9,AD,Onsite,On Project - Fulltime,"ORC,Talent",72739
2435,Staffed,NA,Lopez-King,CEMS,7/5/2024,HCM,Offshore,Onboarding Journeys,T2,8/16/2025,11/19/2026,0.5,cindywilliams@example.com,William,Young,5/24/2021,AMEA - KSA,Manager I - Delivery,04-Grade 4,ERP Finance,Onsite,Bench,"AP,AR",37005
7641,Open,EUK,Erickson PLC,Impl,8/29/2024,FIN,Offshore,Onboarding Journeys,G5,1/1/2025,11/22/2026,1,eugene01@example.com,Frank,Wilson,11/6/2024,UK/EUROPE - UK,Consultant I,T2-Programmer Trainee,ERP Finance,Onsite,Bench,"Core HR,Talent",29598
3140,Staffed,AMEA,Pennington Inc,CEMS,11/24/2024,HCM,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G8,10/19/2025,11/8/2026,0.9,ewiggins@example.net,Latoya,Gould,8/13/2024,AMEA - KSA,Sr. Consultant II,05-Grade 5,PRGM,Offshore,Freshers Training,"Core HR,Talent",88786
6842,Staffed,EUK,Hart-Neal,Impl,11/24/2024,HCM,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G10,10/23/2025,10/10/2026,0.7,vincentmartin@example.org,David,Cole,5/5/2024,UK/EUROPE - UK,Consultant I,09-Grade 9,PRGM,Onsite,On Project - Fulltime,"Core HR,Talent",77105
9857,Staffed,AMEA,Valdez-Zimmerman,Impl,6/23/2024,FIN,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G6,9/11/2025,10/4/2026,0.9,uthomas@example.org,Kimberly,Little,10/9/2021,UK/EUROPE - UK,Consultant II,05-Grade 5,PRGM,Offshore,On Project - Partial,PM,68098
1129,Staffed,AMEA,Garcia-Franklin,Impl,3/21/2024,FIN,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G6,4/6/2025,5/6/2026,0.5,cassandrathompson@example.net,Megan,Cline,9/9/2024,AMEA - KSA,Sr. Consultant II,07-Grade 7,SCM,Onsite,On Project - Fulltime,"Core HR,ORC,Absence",47743
3586,Staffed,NA,"Hansen, Reeves and Herring",CEMS,5/1/2024,HCM,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G6,8/10/2025,5/8/2026,0.5,jason08@example.com,Amanda,Johnson,12/5/2021,NA,Manager II - Projects,09-Grade 9,PRGM,Offshore,Bench,"Core HR,ORC,Absence",72626
6490,Open,EUK,Reese-Cruz,Impl,5/16/2024,HCM,Onsite,Core HR & Payroll,G10,3/7/2025,7/9/2026,0.8,jenniferrichards@example.org,Andrew,Lopez,5/2/2020,NA,Sr. Consultant II,04-Grade 4,SCM,Onsite,On Project - Partial,"Core HR,Talent",50608
8520,Open,EUK,Joseph and Sons,Impl,9/11/2024,FIN,Offshore,Redwood HCM - Core HR and ORC,T2,12/24/2024,7/8/2026,0.9,johngray@example.com,Ashlee,Ferguson,6/8/2023,NA,Sr. Consultant II,10-Grade 9,HCM,Onsite,Freshers Training,"Core HR,ORC,Absence",51954
2975,Open,EUK,Khan-Melendez,Impl,8/30/2024,FIN,Offshore,"Core HR,Talent",T2,1/7/2025,8/19/2026,0.8,barajasmercedes@example.net,Vicki,Aguirre,11/25/2021,NA,Sr. Consultant II,07-Grade 7,ERP Finance,Onsite,On Project - Partial,"Core HR,ORC,Absence",38487
6592,Open,NA,Evans-Weber,Impl,1/6/2024,HCM,Offshore,"Core HR,Talent",G5,11/20/2025,1/2/2026,0.8,mmclean@example.net,Luis,Rodriguez,7/3/2023,NA,Manager I - Delivery,10-Grade 9,SCM,Onsite,Freshers Training,"AP,AR",77060
2940,Open,AMEA,"Orozco, Morales and Bush",Impl,1/28/2024,HCM,Onsite,"Core HR,Talent",T2,10/25/2025,2/16/2026,0.9,cohencassandra@example.com,Tamara,Valdez,6/1/2024,AMEA - KSA,Associate Consultant,T2-Programmer Trainee,AD,Onsite,On Project - Fulltime,"Core HR,Talent",41036
7064,Staffed,AMEA,"Hubbard, Gibson and Barron",CEMS,12/17/2023,HCM,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G10,6/12/2025,2/24/2026,0.7,shieldstyler@example.com,Shawn,Mclaughlin,2/2/2023,NA,Consultant II,09-Grade 9,AD,Onsite,Freshers Training,PM,12387
6677,Open,NA,"Thomas, Maldonado and Woods",Impl,11/4/2024,FIN,Offshore,Redwood HCM - Core HR and ORC,G8,6/29/2025,5/30/2026,0.8,hhall@example.net,Annette,Dawson,1/5/2024,AMEA - KSA,Associate Consultant,04-Grade 4,AD,Onsite,On Project - Fulltime,"Core HR,Talent",11027
9112,Staffed,AMEA,Clark-Daugherty,Impl,3/18/2024,FIN,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G10,4/20/2025,5/15/2026,0.7,adam64@example.net,Cory,Aguilar,4/29/2022,UK/EUROPE - UK,Sr. Consultant II,05-Grade 5,HCM,Onsite,On Project - Fulltime,PM,34375
2580,Open,NA,Anderson Group,Impl,9/1/2024,FIN,Onsite,Redwood HCM - Core HR and ORC,G5,7/9/2025,1/3/2026,1,reidcindy@example.com,Michael,Lawrence,3/12/2020,AMEA - KSA,Consultant I,T2-Programmer Trainee,HCM,Offshore,On Project - Fulltime,PM,48455
1899,Staffed,EUK,"Morrison, Jackson and Pearson",CEMS,5/7/2024,HCM,Onsite,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G6,3/21/2025,10/28/2026,0.9,colinhenry@example.com,Courtney,Collins,4/30/2020,CORPORATE,Manager II - Projects,T2-Programmer Trainee,SCM,Onsite,Bench,"AP,AR",69590
4561,Staffed,EUK,"Rivas, Sherman and King",CEMS,4/24/2024,FIN,Offshore,"ORC, Core HR, Absence, Benefits, Talent and Compensation.",G5,2/18/2025,10/29/2026,0.6,matthewgoodman@example.org,Karl,Peterson,9/14/2023,AMEA - KSA,Manager I - Delivery,07-Grade 7,ERP Finance,Onsite,Bench,SQL,55588
1190,Open,NA,Robertson-Jones,Impl,11/22/2024,HCM,Onsite,Redwood HCM - Core HR and ORC,T2,12/26/2024,12/20/2025,0.6,josephjohnson@example.com,John,Benitez,12/7/2020,AMEA - KSA,Consultant I,09-Grade 9,SCM,Onsite,On Project - Partial,"ORC,Talent",13100
7970,Staffed,AMEA,"Johnson, Lynch and Mcmahon",Impl,9/16/2024,HCM,Offshore,Onboarding Journeys,G8,12/28/2024,3/29/2026,0.7,kathrynthornton@example.net,Peter,Dunlap,9/28/2022,UK/EUROPE - UK,Associate Consultant,07-Grade 7,HCM,Onsite,On Project - Partial,"Core HR,ORC,Absence",73652
7323,Staffed,EUK,Thomas-Eaton,CEMS,3/15/2024,HCM,Onsite,"Core HR,Talent",G6,6/13/2025,5/9/2026,0.9,johngamble@example.org,Jessica,Molina,7/14/2020,NA,Sr. Consultant II,05-Grade 5,HCM,Offshore,Freshers Training,"Core HR,Talent",49451
5097,Open,EUK,"Harding, King and Long",CEMS,2/7/2024,FIN,Onsite,"Core HR,Talent",G10,6/10/2025,2/4/2026,0.8,jenniferrichards@example.org,Andrew,Lopez,5/2/2020,NA,Sr. Consultant II,04-Grade 4,SCM,Onsite,On Project - Partial,"Core HR,Talent",50608
